id,url
208,https://en.wikipedia.org/wiki/Accounting_scandals
209,https://en.wikipedia.org/wiki/Accounting_standard
210,https://en.wikipedia.org/wiki/Accounts_payable
211,https://en.wikipedia.org/wiki/Accounts_receivable
212,https://en.wikipedia.org/wiki/Accreditation
213,https://en.wikipedia.org/wiki/Accredited_investor
214,https://en.wikipedia.org/wiki/Accretion_(astrophysics)
215,https://en.wikipedia.org/wiki/Accretion_disk
216,https://en.wikipedia.org/wiki/Acculturation
217,https://en.wikipedia.org/wiki/Accumulation_by_dispossession
218,https://en.wikipedia.org/wiki/Accumulator_(computing)
219,https://en.wikipedia.org/wiki/Accumulator_(energy)
220,https://en.wikipedia.org/wiki/Accuracy_and_precision
221,https://en.wikipedia.org/wiki/Accusative_case
222,https://en.wikipedia.org/wiki/Acenocoumarol
223,https://en.wikipedia.org/wiki/Acer_platanoides
224,https://en.wikipedia.org/wiki/Acer_rubrum
225,https://en.wikipedia.org/wiki/Acetabulum
226,https://en.wikipedia.org/wiki/Acetaldehyde
227,https://en.wikipedia.org/wiki/Acetate
228,https://en.wikipedia.org/wiki/Acetic_acid
229,https://en.wikipedia.org/wiki/Acetic_anhydride
230,https://en.wikipedia.org/wiki/Acetone
231,https://en.wikipedia.org/wiki/Acetyl_group
232,https://en.wikipedia.org/wiki/Acetylcholine
233,https://en.wikipedia.org/wiki/Acetylene
234,https://en.wikipedia.org/wiki/Achievement_gaps_in_the_United_States
235,https://en.wikipedia.org/wiki/Achillea_millefolium
236,https://en.wikipedia.org/wiki/Achilles'_heel
237,https://en.wikipedia.org/wiki/Achondroplasia
238,https://en.wikipedia.org/wiki/Achromatic_lens
239,https://en.wikipedia.org/wiki/Achyrocline_satureioides
240,https://en.wikipedia.org/wiki/Acid
241,https://en.wikipedia.org/wiki/Acid_Western
242,https://en.wikipedia.org/wiki/Acid_dissociation_constant
243,https://en.wikipedia.org/wiki/Acid_house
244,https://en.wikipedia.org/wiki/Acid_jazz
245,https://en.wikipedia.org/wiki/Acid_mine_drainage
246,https://en.wikipedia.org/wiki/Acid_rain
247,https://en.wikipedia.org/wiki/Acid_rock
248,https://en.wikipedia.org/wiki/Acid_strength
249,https://en.wikipedia.org/wiki/Acne
250,https://en.wikipedia.org/wiki/Acorn
251,https://en.wikipedia.org/wiki/Acoustic_emission
252,https://en.wikipedia.org/wiki/Acoustic_fingerprint
253,https://en.wikipedia.org/wiki/Acoustic_model
254,https://en.wikipedia.org/wiki/Acoustic_music
255,https://en.wikipedia.org/wiki/Acoustic_phonetics
256,https://en.wikipedia.org/wiki/Acoustic_plaster
257,https://en.wikipedia.org/wiki/Acoustic_space
258,https://en.wikipedia.org/wiki/Acoustical_engineering
259,https://en.wikipedia.org/wiki/Acoustics
260,https://en.wikipedia.org/wiki/Acquired_taste
261,https://en.wikipedia.org/wiki/Acquis_communautaire
262,https://en.wikipedia.org/wiki/Acre
263,https://en.wikipedia.org/wiki/Acre-foot
264,https://en.wikipedia.org/wiki/Acrobatics
265,https://en.wikipedia.org/wiki/Acronym
266,https://en.wikipedia.org/wiki/Acropolis
267,https://en.wikipedia.org/wiki/Acrostic
268,https://en.wikipedia.org/wiki/Acrylonitrile
269,https://en.wikipedia.org/wiki/Act_of_God
270,https://en.wikipedia.org/wiki/Act_utilitarianism
271,https://en.wikipedia.org/wiki/Actin
272,https://en.wikipedia.org/wiki/Acting
273,https://en.wikipedia.org/wiki/Actinide
274,https://en.wikipedia.org/wiki/Actinidia
275,https://en.wikipedia.org/wiki/Action_(philosophy)
276,https://en.wikipedia.org/wiki/Action_(physics)
277,https://en.wikipedia.org/wiki/Action_at_a_distance
278,https://en.wikipedia.org/wiki/Action_fiction
279,https://en.wikipedia.org/wiki/Action_figure
280,https://en.wikipedia.org/wiki/Action_game
281,https://en.wikipedia.org/wiki/Action_potential
282,https://en.wikipedia.org/wiki/Action_research
283,https://en.wikipedia.org/wiki/Action_selection
284,https://en.wikipedia.org/wiki/Action-adventure_game
285,https://en.wikipedia.org/wiki/Action-angle_coordinates
286,https://en.wikipedia.org/wiki/Activated_carbon
287,https://en.wikipedia.org/wiki/Activated_complex
288,https://en.wikipedia.org/wiki/Activation_energy
289,https://en.wikipedia.org/wiki/Activation_function
290,https://en.wikipedia.org/wiki/Active_Directory
291,https://en.wikipedia.org/wiki/Active_Fuel_Management
292,https://en.wikipedia.org/wiki/Active_appearance_model
293,https://en.wikipedia.org/wiki/Active_cable
294,https://en.wikipedia.org/wiki/Active_camouflage
295,https://en.wikipedia.org/wiki/Active_contour_model
296,https://en.wikipedia.org/wiki/Active_database
297,https://en.wikipedia.org/wiki/Active_fault
298,https://en.wikipedia.org/wiki/Active_galactic_nucleus
299,https://en.wikipedia.org/wiki/Active_ingredient
300,https://en.wikipedia.org/wiki/Active_intellect
301,https://en.wikipedia.org/wiki/Active_laser_medium
302,https://en.wikipedia.org/wiki/Active_learning
303,https://en.wikipedia.org/wiki/Active_learning_(machine_learning)
304,https://en.wikipedia.org/wiki/Active_listening
305,https://en.wikipedia.org/wiki/Active_load
306,https://en.wikipedia.org/wiki/Active_optics
307,https://en.wikipedia.org/wiki/Active_packaging
308,https://en.wikipedia.org/wiki/Active_perception
309,https://en.wikipedia.org/wiki/Active_protection_system
310,https://en.wikipedia.org/wiki/Active_rock
311,https://en.wikipedia.org/wiki/Active_shape_model
312,https://en.wikipedia.org/wiki/Active_shutter_3D_system
313,https://en.wikipedia.org/wiki/Active_site
314,https://en.wikipedia.org/wiki/Active_structure
315,https://en.wikipedia.org/wiki/Active_suspension
316,https://en.wikipedia.org/wiki/Active_transport
317,https://en.wikipedia.org/wiki/Active_users
318,https://en.wikipedia.org/wiki/Active_vision
319,https://en.wikipedia.org/wiki/Active_window
320,https://en.wikipedia.org/wiki/Active-pixel_sensor
321,https://en.wikipedia.org/wiki/Active-set_method
322,https://en.wikipedia.org/wiki/Activist_shareholder
323,https://en.wikipedia.org/wiki/Activity_diagram
324,https://en.wikipedia.org/wiki/Activity_recognition
325,https://en.wikipedia.org/wiki/Activity_stream
326,https://en.wikipedia.org/wiki/Activity_theory
327,https://en.wikipedia.org/wiki/Activity-based_costing
328,https://en.wikipedia.org/wiki/Actor
329,https://en.wikipedia.org/wiki/Actor_model
330,https://en.wikipedia.org/wiki/Actor–network_theory
331,https://en.wikipedia.org/wiki/Acts_of_the_Apostles_(genre)
332,https://en.wikipedia.org/wiki/Actual_infinity
333,https://en.wikipedia.org/wiki/Actuarial_science
334,https://en.wikipedia.org/wiki/Actuary
335,https://en.wikipedia.org/wiki/Actuator
336,https://en.wikipedia.org/wiki/Acupuncture
337,https://en.wikipedia.org/wiki/Acute_kidney_injury
338,https://en.wikipedia.org/wiki/Acute_lymphoblastic_leukemia
339,https://en.wikipedia.org/wiki/Acute_radiation_syndrome
340,https://en.wikipedia.org/wiki/Acute_respiratory_distress_syndrome
341,https://en.wikipedia.org/wiki/Acyclic_model
342,https://en.wikipedia.org/wiki/Acyl_chloride
343,https://en.wikipedia.org/wiki/Ad_blocking
344,https://en.wikipedia.org/wiki/Ad_exchange
345,https://en.wikipedia.org/wiki/Ad_hoc
346,https://en.wikipedia.org/wiki/Ad_libitum
347,https://en.wikipedia.org/wiki/Ad_serving
348,https://en.wikipedia.org/wiki/Adage
349,https://en.wikipedia.org/wiki/Adamic_language
350,https://en.wikipedia.org/wiki/Adaptation
351,https://en.wikipedia.org/wiki/Adaptation_(computer_science)
352,https://en.wikipedia.org/wiki/Adaptive_algorithm
353,https://en.wikipedia.org/wiki/Adaptive_capacity
354,https://en.wikipedia.org/wiki/Adaptive_control
355,https://en.wikipedia.org/wiki/Adaptive_filter
356,https://en.wikipedia.org/wiki/Adaptive_hypermedia
357,https://en.wikipedia.org/wiki/Adaptive_immune_system
358,https://en.wikipedia.org/wiki/Adaptive_learning
359,https://en.wikipedia.org/wiki/Adaptive_management
360,https://en.wikipedia.org/wiki/Adaptive_memory
361,https://en.wikipedia.org/wiki/Adaptive_mesh_refinement
362,https://en.wikipedia.org/wiki/Adaptive_optics
363,https://en.wikipedia.org/wiki/Adaptive_radiation
364,https://en.wikipedia.org/wiki/Adaptive_resonance_theory
365,https://en.wikipedia.org/wiki/Adaptive_reuse
366,https://en.wikipedia.org/wiki/Adaptive_step_size
367,https://en.wikipedia.org/wiki/Adaptive_system
368,https://en.wikipedia.org/wiki/Adaptive_website
369,https://en.wikipedia.org/wiki/Adaptor_hypothesis
370,https://en.wikipedia.org/wiki/Added_sugar
371,https://en.wikipedia.org/wiki/Adder_(electronics)
372,https://en.wikipedia.org/wiki/Addiction
373,https://en.wikipedia.org/wiki/Adding_machine
374,https://en.wikipedia.org/wiki/Addition
375,https://en.wikipedia.org/wiki/Additional_member_system
376,https://en.wikipedia.org/wiki/Additive_Architecture
377,https://en.wikipedia.org/wiki/Additive_color
378,https://en.wikipedia.org/wiki/Additive_combinatorics
379,https://en.wikipedia.org/wiki/Additive_identity
380,https://en.wikipedia.org/wiki/Additive_inverse
381,https://en.wikipedia.org/wiki/Additive_model
382,https://en.wikipedia.org/wiki/Additive_polynomial
383,https://en.wikipedia.org/wiki/Additive_smoothing
384,https://en.wikipedia.org/wiki/Additive_white_Gaussian_noise
385,https://en.wikipedia.org/wiki/Address_Resolution_Protocol
386,https://en.wikipedia.org/wiki/Address_book
387,https://en.wikipedia.org/wiki/Address_space
388,https://en.wikipedia.org/wiki/Addressability
389,https://en.wikipedia.org/wiki/Adenine
390,https://en.wikipedia.org/wiki/Adenocarcinoma
391,https://en.wikipedia.org/wiki/Adenoviridae
392,https://en.wikipedia.org/wiki/Adhesion
393,https://en.wikipedia.org/wiki/Adhesive
394,https://en.wikipedia.org/wiki/Adiabatic_process
395,https://en.wikipedia.org/wiki/Adipose_tissue
396,https://en.wikipedia.org/wiki/Adjacency_list
397,https://en.wikipedia.org/wiki/Adjacency_matrix
398,https://en.wikipedia.org/wiki/Adjacency_pairs
399,https://en.wikipedia.org/wiki/Adjective
400,https://en.wikipedia.org/wiki/Adjoint_functors
401,https://en.wikipedia.org/wiki/Adjoint_representation
402,https://en.wikipedia.org/wiki/Adjunct_professor
403,https://en.wikipedia.org/wiki/Adjusted_gross_income
404,https://en.wikipedia.org/wiki/Adjusted_mutual_information
405,https://en.wikipedia.org/wiki/Adjustment_handle
406,https://en.wikipedia.org/wiki/Adjutant
407,https://en.wikipedia.org/wiki/Administration_(government)
408,https://en.wikipedia.org/wiki/Administrative_court
409,https://en.wikipedia.org/wiki/Administrative_divisions_of_India
410,https://en.wikipedia.org/wiki/Administrative_divisions_of_Russia_in_1708–1710
411,https://en.wikipedia.org/wiki/Admiral
412,https://en.wikipedia.org/wiki/Admiralty_law
413,https://en.wikipedia.org/wiki/Admissible_decision_rule
414,https://en.wikipedia.org/wiki/Admissible_evidence
415,https://en.wikipedia.org/wiki/Admissible_heuristic
416,https://en.wikipedia.org/wiki/Admission_control
417,https://en.wikipedia.org/wiki/Admission_note
418,https://en.wikipedia.org/wiki/Adobe
419,https://en.wikipedia.org/wiki/Adobe_Photoshop
420,https://en.wikipedia.org/wiki/Adolescence
421,https://en.wikipedia.org/wiki/Adolescent_sexuality
422,https://en.wikipedia.org/wiki/Adolf_Hitler
423,https://en.wikipedia.org/wiki/Adoption
424,https://en.wikipedia.org/wiki/Adpositional_phrase
425,https://en.wikipedia.org/wiki/Adrenal_gland
426,https://en.wikipedia.org/wiki/Adrenaline
427,https://en.wikipedia.org/wiki/Adrian_Bejan
428,https://en.wikipedia.org/wiki/Adriatic_Sea
429,https://en.wikipedia.org/wiki/Adsorption
430,https://en.wikipedia.org/wiki/Adult_learner
431,https://en.wikipedia.org/wiki/Adult_stem_cell
432,https://en.wikipedia.org/wiki/Adultery
433,https://en.wikipedia.org/wiki/Advance_healthcare_directive
434,https://en.wikipedia.org/wiki/Advance_market_commitments
435,https://en.wikipedia.org/wiki/Advanced_Debugger
436,https://en.wikipedia.org/wiki/Advanced_chess
437,https://en.wikipedia.org/wiki/Advanced_driver-assistance_systems
438,https://en.wikipedia.org/wiki/Advanced_learner's_dictionary
439,https://en.wikipedia.org/wiki/Advanced_life_support
440,https://en.wikipedia.org/wiki/Advection
441,https://en.wikipedia.org/wiki/Adventure_game
442,https://en.wikipedia.org/wiki/Adventure_travel
443,https://en.wikipedia.org/wiki/Adverb
444,https://en.wikipedia.org/wiki/Adverbial_phrase
445,https://en.wikipedia.org/wiki/Adversarial_machine_learning
446,https://en.wikipedia.org/wiki/Adversarial_system
447,https://en.wikipedia.org/wiki/Adversary_model
448,https://en.wikipedia.org/wiki/Adverse_drug_reaction
449,https://en.wikipedia.org/wiki/Adverse_effect
450,https://en.wikipedia.org/wiki/Adverse_event
451,https://en.wikipedia.org/wiki/Adverse_selection
452,https://en.wikipedia.org/wiki/Advertising
453,https://en.wikipedia.org/wiki/Advertising_agency
454,https://en.wikipedia.org/wiki/Advertising_mail
455,https://en.wikipedia.org/wiki/Advertising_network
456,https://en.wikipedia.org/wiki/Advertising_slogan
457,https://en.wikipedia.org/wiki/Advertising_to_children
458,https://en.wikipedia.org/wiki/Advice_(opinion)
459,https://en.wikipedia.org/wiki/Advocaat
460,https://en.wikipedia.org/wiki/Advocacy_group
461,https://en.wikipedia.org/wiki/Aecium
462,https://en.wikipedia.org/wiki/Aeon
463,https://en.wikipedia.org/wiki/Aerial_perspective
464,https://en.wikipedia.org/wiki/Aerial_photographic_and_satellite_image_interpretation
465,https://en.wikipedia.org/wiki/Aerial_photography
466,https://en.wikipedia.org/wiki/Aerial_tramway
467,https://en.wikipedia.org/wiki/Aerial_warfare
468,https://en.wikipedia.org/wiki/Aerobatic_maneuver
469,https://en.wikipedia.org/wiki/Aerobatics
470,https://en.wikipedia.org/wiki/Aerobic_exercise
471,https://en.wikipedia.org/wiki/Aerobic_organism
472,https://en.wikipedia.org/wiki/Aerobics
473,https://en.wikipedia.org/wiki/Aerobot
474,https://en.wikipedia.org/wiki/Aerobraking
475,https://en.wikipedia.org/wiki/Aerocapture
476,https://en.wikipedia.org/wiki/Aerodrome
477,https://en.wikipedia.org/wiki/Aerodynamic_center
478,https://en.wikipedia.org/wiki/Aerodynamic_heating
479,https://en.wikipedia.org/wiki/Aerodynamics
480,https://en.wikipedia.org/wiki/Aerogel
481,https://en.wikipedia.org/wiki/Aeronautics
482,https://en.wikipedia.org/wiki/Aerosol
483,https://en.wikipedia.org/wiki/Aerospace
484,https://en.wikipedia.org/wiki/Aerospace_engineering
485,https://en.wikipedia.org/wiki/Aerospace_manufacturer
486,https://en.wikipedia.org/wiki/Aesculus
487,https://en.wikipedia.org/wiki/Aesthetics
488,https://en.wikipedia.org/wiki/Aether_(classical_element)
489,https://en.wikipedia.org/wiki/Affect_(psychology)
490,https://en.wikipedia.org/wiki/Affect_heuristic
491,https://en.wikipedia.org/wiki/Affective_computing
492,https://en.wikipedia.org/wiki/Affective_forecasting
493,https://en.wikipedia.org/wiki/Affective_memory
494,https://en.wikipedia.org/wiki/Afferent_nerve_fiber
495,https://en.wikipedia.org/wiki/Affidavit
496,https://en.wikipedia.org/wiki/Affiliate_marketing
497,https://en.wikipedia.org/wiki/Affine_connection
498,https://en.wikipedia.org/wiki/Affine_space
499,https://en.wikipedia.org/wiki/Affine_transformation
500,https://en.wikipedia.org/wiki/Affinity_analysis
501,https://en.wikipedia.org/wiki/Affinity_diagram
502,https://en.wikipedia.org/wiki/Affinity_group
503,https://en.wikipedia.org/wiki/Affirmative_action
504,https://en.wikipedia.org/wiki/Affirmative_action_in_the_United_States
505,https://en.wikipedia.org/wiki/Affix
506,https://en.wikipedia.org/wiki/Affordable_housing
507,https://en.wikipedia.org/wiki/Affordance
508,https://en.wikipedia.org/wiki/Affusion
509,https://en.wikipedia.org/wiki/Afghan_(blanket)
510,https://en.wikipedia.org/wiki/Afghan_afghani
511,https://en.wikipedia.org/wiki/Africa
512,https://en.wikipedia.org/wiki/African_Americans
513,https://en.wikipedia.org/wiki/African_Party_for_the_Independence_of_Guinea_and_Cape_Verde
514,https://en.wikipedia.org/wiki/African_dance
515,https://en.wikipedia.org/wiki/African_trypanosomiasis
516,https://en.wikipedia.org/wiki/African-American_middle_class
517,https://en.wikipedia.org/wiki/Africanization
518,https://en.wikipedia.org/wiki/Africanized_bee
519,https://en.wikipedia.org/wiki/Afro
